user_id	jobroles	career_level	discipline_id	industry_id	country	region	experience_n_entries_class	experience_years_experience	experience_years_in_current	edu_degree	edu_fieldofstudies
1660517	4576725,2314529,2614447	3	14	21	non_dach	0	1	3	3	0	5
1660669	3079492,4334626,2958665,4397408	1	0	0	de	0	2	4	1	1	3
1660688	1571433,991642	0	0	17	de	10	3	6	2	0	
1660791	4284901	6	0	0	at	0	3	6	5	3	
1660881	315526,4545549	5	3	15	de	1	3	7	4	0	8
1661127	4141254	4	3	8	de	9	3	7	2	0	8
1661146	0	NULL	0	0	de	3	1	0	0	0	6
1661167	3145630,1549791	3	0	15	de	2	3	4	4	0	3
1661201	2249606	0	3	9	de	2	3	7	4	0	
1661237	1468622,3287640	2	0	0	de	0	1	3	3	0	
1661374	4007215	NULL	0	0	de	1	3	3	1	0	
1661436	4334626,1057841,3689751	3	6	11	non_dach	0	3	4	1	1	8
1661518	512566	3	2	21	at	0	3	5	1	0	
1661685	624061	0	0	8	de	10	1	0	0	0	
1661760	774220,3155394,228202,3287640	0	0	23	de	1	1	5	4	0	
1661953	2140778,812432,177854,4484357	0	0	1	de	7	1	5	1	0	
1661984	3720944,1441262,2928384	0	17	13	de	7	3	4	2	1	
1662027	2111897,2573697	0	20	1	de	7	3	7	4	0	3
1662034	239872,2810794	0	0	14	de	9	3	5	4	0	8
1662059	2509936	0	0	21	de	1	2	4	2	1	
1662073	4490078	3	0	0	de	0	3	4	3	2	2
1662237	2418399	0	0	3	de	9	2	4	1	0	8,2
1662317	4580338,2249606	3	3	9	de	2	3	5	1	0	
1662376	4533036	3	3	22	de	0	3	5	2	0	
1662444	3551384	4	14	22	de	2	3	5	2	2	5
1662486	2123672,1222051,4499767	3	0	0	de	0	2	7	7	1	
1662547	2573697,2338195,2995613	4	0	0	de	0	3	5	2	1	3
1662621	0	NULL	0	0	non_dach	0	3	5	0	2	7,2,8
1662636	315526,3392240	5	13	9	de	7	3	6	2	2	8
1662665	2865345,3768439	2	0	0	de	0	3	4	1	2	
1662753	70049,1334372	3	0	0	de	0	3	6	4	0	
1662769	2101651	4	0	12	de	1	3	4	1	0	8
1662841	3768439	4	0	0	de	0	2	4	3	0	8
1662965	4321623,4506924	2	0	0	de	0	1	3	1	1	8
1662980	0	NULL	0	0	de	9	1	0	0	0	
1662989	2013630	0	0	15	de	9	3	7	2	0	8
1663005	4432807,2751695,1057841,1581843,2380081	4	3	15	de	9	3	4	2	2	7
1663018	3543754,2632767	3	9	8	at	0	2	4	4	0	
1663073	0	NULL	0	0	de	13	1	0	0	0	8
1663154	1866712,662041	3	0	0	de	0	3	4	1	1	8
1663254	0	NULL	0	0	de	10	3	4	0	0	
1663308	482430,612078,312113	2	2	14	de	3	3	3	2	2	3
1663399	1332823	0	0	18	de	3	2	6	2	0	
1663495	0	NULL	0	0	de	10	2	3	0	1	8
1663540	2384910,4547168,4166676,3371139,2792320,962959,154542	4	9	18	ch	0	3	5	5	0	
1663586	4490078	4	0	21	de	7	2	6	4	0	
1663680	2660030,187361	NULL	0	0	de	7	3	4	3	0	8,2
1663692	0	0	0	11	de	9	1	7	6	0	
1663755	0	0	0	15	de	2	1	2	1	2	8
1663785	579352	4	0	22	ch	0	3	5	3	0	8
1663807	822375	0	0	15	de	0	1	4	4	0	
1663929	3870375	0	0	18	de	6	3	4	1	2	4
1663940	3418410	0	0	13	de	0	1	0	0	1	8
1663978	612078	3	0	9	non_dach	0	1	4	4	0	
1663985	0	NULL	0	0	de	2	1	0	0	0	
1664000	1549791	5	0	5	de	6	1	6	6	0	
1664041	2314529,494116	0	0	21	de	2	3	5	3	2	2
1664094	731208	2	0	0	ch	0	1	2	2	0	
1664142	3731273	3	0	0	de	0	1	4	2	1	
1664402	3543754,1819239	NULL	0	0	de	2	3	4	2	2	7
1664409	4408755	2	0	0	de	0	3	6	3	2	
1664455	3434618,1549791	5	0	15	de	1	2	6	4	0	
1664463	1087839	NULL	0	0	de	10	2	3	1	2	2
1664484	1179799	0	0	2	de	7	3	5	2	2	8
1664516	3533042	4	0	21	de	6	3	7	2	0	
1664526	1893830	NULL	0	0	non_dach	0	2	5	2	0	
1664571	3045845,2314529	2	2	21	de	6	1	3	2	1	5
1664588	212162	0	3	21	de	1	2	4	1	2	2
1664601	4176007	0	0	21	de	0	3	7	2	0	
1664606	21641,76751,229126,4422299,144846,1179799,3692897,38045,512566	4	2	14	de	2	3	7	4	0	
1664629	0	NULL	0	0	de	9	1	3	0	1	8,2
1664631	0	3	0	0	de	0	2	5	0	0	
1664662	4484357,4264807,4451534,4284901,4133638	0	0	3	de	2	3	7	2	3	8
1664675	1447763	3	20	5	ch	0	3	4	2	2	3
1664700	996660	3	0	1	de	10	3	5	1	0	
1664741	1162788,2314529	6	0	0	de	0	3	4	4	3	5
1664788	4141254	3	0	21	de	3	2	3	2	2	8
1664884	0	NULL	0	0	de	1	1	0	0	2	5
1664923	3913136,2385717	0	0	1	de	1	2	4	2	1	8,2
1665015	2111897	0	0	15	non_dach	0	1	0	0	0	
1665056	1717376,315171	NULL	0	0	ch	0	3	4	1	1	
1665213	412919	3	0	0	de	0	1	4	2	2	
1665270	4176007,444534	3	1	8	de	2	1	0	0	0	
1665316	401445	3	14	9	de	9	2	5	4	0	
1665320	2848370	3	14	21	at	0	3	6	1	0	
1665397	0	NULL	0	0	de	10	3	2	2	2	2,7
1665421	4284901	0	0	15	de	8	1	0	0	0	
1665652	1484215,362691,2047706,494116	0	7	15	de	6	3	5	2	0	8
1665659	1050665	0	0	10	at	0	3	6	2	0	2,9
1665831	678140	3	14	8	de	1	2	5	4	0	
1665842	0	NULL	0	0	de	2	3	4	0	2	8
1665940	3434618	3	3	9	de	7	2	4	1	0	
1665971	76751,4499767,4362091,4105528,4321623	0	0	6	de	2	2	7	6	0	
1666126	43445	2	0	15	de	3	1	1	1	2	
1666138	3099696,3482421	3	0	0	de	0	2	7	2	0	
1666206	3145630,2788056	3	0	0	de	0	2	6	3	2	8
1666244	128836	3	14	21	ch	0	2	5	3	0	
1666328	0	NULL	0	0	non_dach	0	3	3	0	1	
1666344	2591149	0	11	15	de	0	1	0	0	0	5
1666370	0	NULL	0	0	de	2	2	4	0	2	8
1666548	2101651	3	0	0	ch	0	3	5	2	1	8,2
1666663	0	NULL	0	0	de	6	3	5	0	0	
1666806	3079492	NULL	0	0	de	1	3	5	1	1	
1666865	0	NULL	0	0	ch	0	3	5	0	0	
1666967	2591149,2664554	3	18	1	de	7	2	4	1	3	5
1666973	3731273	2	0	0	de	0	3	3	1	2	3
1667323	0	NULL	0	0	de	2	3	3	0	1	8
1667373	2314529	3	14	21	de	6	3	4	2	2	5,2,3
1667404	4451534,3580722,4284901,3482421,76751,1118975	5	0	0	de	0	3	7	0	1	7
1667414	4261419,3748334,2378915	0	0	18	de	1	3	4	2	2	8
1667539	1826305,3551384	5	0	0	de	0	2	7	5	2	5
1667553	3885841	3	23	20	de	6	2	5	2	0	
1667597	991642	0	0	23	ch	0	3	5	1	0	
1667853	1072848	NULL	0	0	ch	0	1	0	0	0	
1667958	1581843,3170691	5	19	15	de	9	3	7	3	0	
1667969	4499767,280732	0	0	0	de	0	1	7	3	0	
1667970	503790	0	0	0	de	0	1	3	1	0	
1668027	1913940	0	0	10	de	1	1	5	4	3	8
1668146	3408137	3	9	18	de	2	3	6	1	2	2,8
1668313	4499767,234916,3287640	0	0	1	de	9	1	4	4	1	
1668383	4284901,1254311	3	9	6	at	0	3	5	2	0	
1668434	2865345,4451534	2	0	0	de	0	3	4	3	1	7
1668454	2335470,4569756	3	3	5	de	9	2	5	1	0	
1668841	2085467,500718	0	0	7	de	4	3	5	1	0	
1668846	1409397,2573697	0	0	21	de	1	3	7	3	0	
1668885	4020231,2001826,3240672	3	14	15	de	2	3	6	1	0	
1668917	76751	0	2	14	de	3	1	0	0	2	8
1668959	3715007,1953384	3	0	2	de	7	3	7	2	2	4
1669309	996660,573610	3	3	22	de	0	3	7	2	2	2,9,7
1669346	502342	4	0	0	non_dach	0	2	4	2	0	1,8,3
1669423	2140778,3894242	0	0	0	de	0	3	5	2	3	
1669459	543252,1880959,935935,2250253,3121912	3	0	0	de	0	3	6	3	2	8
1669481	2865345	0	9	12	ch	0	2	4	2	1	
1669596	1953384,4067057	0	0	2	de	6	1	0	0	2	8,7,2
1669632	3041516,398644,1371812	3	3	1	de	9	2	5	1	0	
1669687	2954872	3	0	22	de	2	3	4	1	1	3
1669888	726713,234916,4141254	0	11	15	ch	0	1	0	0	0	5
1669958	2573697,3602952,4271874	4	0	0	de	0	2	6	1	2	8
1669976	0	NULL	0	0	de	2	1	0	0	0	
1669998	3028585,76751,2169794,154542	3	14	21	ch	0	3	6	4	0	5
1670125	4325610,1012013,2865278,1125967,4562576	0	0	0	at	0	3	6	2	3	5
1670287	991642	3	0	0	de	0	3	7	1	0	
1670295	4499478,3916449	2	0	0	de	0	3	5	3	1	
1670326	2558355,1185499,1283916,256223,3321196	4	0	0	de	0	1	2	2	0	
1670488	4284901	6	0	14	de	7	2	7	7	2	8
1670603	0	NULL	0	0	de	3	3	7	0	0	
1670647	444534	0	0	10	at	0	2	4	3	1	2,8
1670810	1766375	0	0	23	de	7	1	4	4	0	
1670953	4284901	0	0	15	de	9	3	5	2	0	8,2
1671176	1549791	6	0	0	de	0	1	6	5	1	
1671299	621213,3040580	NULL	0	0	de	2	3	7	1	0	
1671395	4321623	0	0	21	de	3	1	0	0	0	
1671565	0	NULL	0	0	de	9	2	6	0	0	4
1671711	769358,2323129,508447	3	18	1	ch	0	2	4	2	0	
1671728	2467965,2845322	0	0	13	de	9	3	7	2	0	
1671735	1959724	0	0	8	de	0	1	0	0	0	
1671826	2314529,3551384	0	0	0	at	0	2	3	2	1	3
1671871	2573697,1057841	0	0	11	de	6	3	4	2	2	
1672035	4380932	0	3	11	de	1	1	2	2	0	
1672139	76751,3482421	5	19	22	ch	0	3	6	3	3	6
1672164	0	0	18	10	de	10	3	4	1	2	5
1672229	4512447	5	0	2	de	2	2	7	7	0	
1672246	3899675	4	1	9	de	7	3	7	4	0	3,4,7
1672259	4490078	0	0	15	de	10	1	7	7	0	
1672360	0	NULL	0	0	de	2	2	4	0	0	
1672635	0	NULL	0	0	de	1	2	3	0	0	3
1672676	4284901	0	0	0	ch	0	2	4	1	0	
1673089	0	NULL	0	0	de	9	2	4	0	1	8
1673172	3408137	4	9	2	at	0	3	5	2	0	8
1673187	1581843,2814635	3	0	0	de	0	2	4	1	0	
1673202	2111897	4	3	1	at	0	2	7	4	0	
1673238	494116,167595,1228111,3334817,4490078	3	3	22	de	0	3	6	4	0	
1673350	1072229	3	0	19	de	6	2	5	4	0	3
1673472	0	6	0	0	de	0	1	1	1	0	
1673481	44411,812432,1583368	NULL	0	0	non_dach	0	3	7	0	0	
1673512	1109831	3	15	22	de	9	2	6	2	0	
1673535	3378061	2	0	0	de	0	3	4	1	2	7,2
1673588	3370475	0	3	7	de	9	2	5	2	0	
1673592	2978502	4	3	22	de	1	3	7	2	2	4
1673722	1851239	0	0	20	de	1	1	5	2	0	8
1673791	1817704,751977	0	0	21	non_dach	0	1	0	0	0	
1673849	128836,2001826	0	0	15	de	9	2	6	3	1	7
1674042	2088073	0	0	9	de	1	2	3	1	1	
1674082	3045845	NULL	0	0	ch	0	3	4	1	2	9,2,7
1674112	4544606	NULL	0	0	de	0	2	2	1	0	
1674127	3731273	NULL	0	0	ch	0	2	4	2	1	3
1674148	3145630,502342,962959,736866,689679,744365	0	0	0	non_dach	0	3	6	2	2	9,2
1674212	3418410,1242704,3772569	NULL	0	0	de	6	3	4	3	0	2,7
1674424	1179799	4	0	14	ch	0	2	6	3	0	8
1674445	4284901,635441	NULL	0	0	de	10	3	3	3	0	
1674492	4484357,3478136	3	3	16	de	9	3	5	2	0	
1674636	4138763	NULL	0	0	de	1	3	4	2	1	3,4
1674667	3378061	0	0	15	de	0	3	7	0	0	
1674673	4039300,4284901	0	0	13	de	2	2	6	4	2	8
1674685	4141254,1118975	0	0	18	de	0	3	5	1	2	7
1674694	2387379,675557,2111897	3	0	0	ch	0	2	2	2	0	
1674724	612078	3	0	0	de	0	1	4	2	0	3
1674729	3432139,2608520,524518	3	0	0	de	0	2	4	4	0	
1674775	35700,2573697,4434245	0	0	17	de	7	3	7	2	0	
1674798	0	NULL	0	0	de	6	3	3	0	1	
1674838	3737056,524518,2111897,4499478,155825	4	3	8	ch	0	3	7	4	0	3
1674864	229082,675557,4217553	3	3	1	ch	0	2	4	2	0	
1674967	812432	3	0	23	de	10	2	4	3	0	
1674980	635441,630417,1581843,1650540,3482421,154542	4	2	14	de	7	3	7	4	0	8
1675007	1581843	3	19	2	de	2	3	5	2	1	8
1675048	2210017,751977	2	0	0	de	0	3	0	0	0	
1675055	1987943,2445005	0	0	15	de	7	3	4	2	0	
1675251	2915824,154542	6	0	0	de	0	2	6	4	2	8
1675347	2380081,1925	3	3	1	de	9	2	4	2	0	
1675352	1438550	0	0	13	de	9	3	0	0	0	
1675364	4520479,4499767	3	0	0	de	0	2	6	4	0	
1675387	0	NULL	0	0	de	1	3	5	0	0	
1675454	76751	0	2	14	de	6	2	3	2	0	3
1675561	3474546	3	0	4	non_dach	0	2	5	4	0	5
1675564	2978502,234916	4	0	0	de	0	2	0	0	3	8
1675588	0	NULL	0	0	de	0	1	0	0	0	
1675720	3022784	0	0	15	de	3	1	4	4	0	
1675932	444534	0	0	14	de	10	3	7	4	0	
1675964	502342	0	0	21	at	0	3	4	2	1	2
1676093	1766375	0	0	0	de	0	2	7	6	2	3
1676111	1869869	0	0	15	de	10	1	6	6	0	
1676117	872212,1581843	3	0	0	de	0	3	4	3	0	4
1676219	3269070,4499478,1207176,3953351	6	2	14	de	1	3	7	5	2	5
1676263	996660	4	0	0	de	0	3	7	1	2	5
1676587	2111897	0	0	1	non_dach	0	1	0	0	0	
1676616	1581843,4114141	3	0	15	de	6	3	6	1	2	3
1676775	1890945,221785	3	0	0	de	0	3	4	2	0	2,8
1676789	2378915,3482421	3	0	0	de	0	3	5	5	0	
1676878	4284901	5	0	2	de	7	3	6	4	0	
1676936	76751	NULL	0	0	non_dach	0	1	0	0	0	
1677179	1395284,1012013,1667725,128836,612078	3	0	0	de	0	1	6	6	0	
1677332	2396442,2380081,2378915	2	0	0	de	0	1	2	2	1	8
1677387	4380932	0	0	9	de	4	2	4	2	0	7,8
1677432	1125967,2116758	0	0	1	de	7	2	6	2	3	8,5,2
1677440	701288	0	0	16	de	7	3	6	3	2	6
1677453	1633968,1581843	5	0	0	de	0	3	7	1	0	8
1677459	3910358	0	0	14	de	7	2	3	1	1	
1677480	4351125	0	0	0	de	0	3	7	0	3	3
1677510	3408137	3	17	21	de	6	3	4	2	2	
1677543	46678,991642,229082	3	0	0	de	0	3	7	5	0	
1677554	0	NULL	0	0	de	9	1	2	0	0	
1677617	0	NULL	0	0	de	9	1	0	0	2	2,7
1677627	4490078	0	6	1	de	9	3	6	2	0	2
1677762	0	NULL	0	0	de	7	2	6	0	0	
1678016	792504,239872,3378061	0	0	14	de	5	3	0	0	2	8
1678042	3907924	6	2	14	de	7	3	4	4	0	8
1678094	1284613,3287640,2240270	3	13	1	de	1	1	5	5	0	8
1678151	915206,1087839,3079492	NULL	0	0	de	9	3	4	1	1	
1678184	0	NULL	0	0	de	0	1	0	0	0	
1678193	755374	0	0	12	de	0	1	0	0	0	
1678272	3720944,4546220,500718	0	0	0	de	0	3	5	3	2	7
1678491	0	NULL	0	0	de	7	3	4	0	1	8,2
1678528	3079492	NULL	0	0	de	1	2	2	2	1	8
1678582	1925	3	3	1	de	1	3	4	2	2	3
1678599	502342,3913136	4	7	1	ch	0	3	5	1	2	
1678661	2047706,2135130,3667946,2573697,2608520	4	0	2	de	0	3	6	3	1	2,7
1678680	0	0	0	0	de	0	1	0	0	0	
1678696	3370475	4	0	2	de	5	3	7	3	0	
1678703	2385717,1613276,3249274	4	0	0	de	0	2	0	0	0	7,2
1678707	0	6	2	14	de	2	3	7	3	2	3
1678775	1530700	6	3	8	de	2	1	6	6	0	
1678851	655030	4	0	0	ch	0	1	2	2	0	
1678873	1817704,4499478	3	2	14	de	6	3	4	2	1	2
1679192	1792965	0	0	10	de	0	2	5	3	2	8,2
1679372	3690850	0	0	8	de	0	1	0	0	0	
1679380	4572761,1200825,2608520	2	0	0	de	0	1	2	1	1	8
1679429	4284901	6	0	0	de	0	1	3	3	1	5
1679473	3432139	0	0	0	de	0	3	7	3	3	
1679539	2083509	3	14	21	de	7	2	4	2	2	5
1679552	213841	4	0	0	de	0	3	4	2	2	
1679686	0	1	0	0	de	0	3	2	0	2	8,7
1679690	433227,952786	1	0	0	de	0	2	4	3	2	
1679694	116177	4	2	14	de	9	3	7	2	2	5,7
1679702	3451742	2	0	0	de	0	3	7	3	0	
1679812	1204519,1072229,4459771	3	18	9	non_dach	0	3	5	2	2	3,4
1679842	0	NULL	0	0	de	15	3	0	0	0	
1679875	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
1679989	0	NULL	0	0	de	5	3	5	2	2	
1680007	0	NULL	0	0	ch	0	1	3	0	0	5,3
1680082	1549791	0	0	23	ch	0	1	0	0	0	
1680129	655030	0	0	15	de	7	3	5	2	2	4
1680152	0	0	0	15	de	1	1	0	0	0	
1680160	0	0	0	14	de	3	3	7	3	0	
1680164	0	NULL	0	0	de	9	1	3	0	3	5
1680385	76751,4284901,154542	0	0	2	de	6	3	6	3	0	
1680519	901174	0	0	0	de	0	3	6	1	2	8
1680564	726713	3	0	9	de	1	2	7	4	0	8
1680654	3145630	0	0	18	de	7	3	5	1	2	
1680894	4227194,1792965,1012013	3	2	21	de	2	3	5	1	0	
1680974	3287640,2034524	0	0	0	de	0	1	2	2	0	7
1681105	3036019	4	0	0	de	0	2	5	2	0	
1681119	0	NULL	0	0	de	9	2	4	0	1	
1681220	1576827	2	0	0	de	0	3	5	2	2	8,2
1681354	401445,500718	3	0	17	de	0	1	6	6	0	
1681400	1549791,4521727	3	0	0	de	0	2	2	2	0	
1681403	1766375,1125564	0	0	9	de	9	3	4	1	0	
1681434	502342	4	0	0	de	0	3	7	6	0	
1681500	80462,620383,2397330	3	0	17	de	6	3	6	1	0	
1681601	1549791,4284901	6	0	15	de	9	3	5	5	0	
1681650	3456869,3482421	0	14	21	at	0	3	6	4	0	5
1681689	1283916	3	0	14	de	2	3	5	1	1	5
1681717	3045845	0	0	18	de	6	3	4	2	2	
1681738	3241763	0	6	11	de	7	3	5	1	0	
1681739	502342	4	0	22	de	6	2	7	5	0	3
1681851	0	NULL	0	0	de	0	1	0	0	0	
1682081	4438218	2	0	0	de	0	3	5	1	2	3
1682102	3045845	0	0	14	de	6	3	4	3	0	8
1682155	4060783	0	0	2	de	0	1	0	0	0	
1682235	0	NULL	0	0	de	0	3	7	0	0	8
1682299	3509081,1838658	3	0	17	at	0	2	5	4	0	
1682740	2202704,3964402	3	0	8	de	9	2	5	4	0	5
1682763	915206,2978502	4	0	0	de	0	3	6	4	1	2
1682779	3913136	0	0	7	de	0	2	7	4	0	3
1682975	738301,2720616,3852879	3	0	11	de	3	1	0	0	0	
1683061	1890945	0	0	15	de	3	2	6	5	0	
1683084	1057568	0	0	1	de	1	3	5	1	0	3
1683101	2330622	0	0	1	de	0	2	7	1	0	
1683108	2384910,655030,962959,2965627	5	0	0	de	0	3	7	5	0	8,7
1683110	1426145	4	0	23	at	0	3	5	1	1	
1683187	1038436,3790527	0	0	0	de	0	3	5	2	1	3
1683279	2964858,524518,2573697,2151858,3737056,1196943,3667990,2628571,948139	5	0	0	de	0	3	6	2	0	
1683316	0	NULL	0	0	de	7	2	5	0	0	
1683452	3695072	0	0	16	de	0	1	0	0	0	
1683455	312113	3	2	21	de	2	3	6	2	2	3
1683569	2915824,3631995	6	19	12	de	2	3	7	3	0	
1683604	1697930,2016844	4	0	2	de	10	3	6	2	2	8,2
1683659	635441	4	0	0	de	0	3	6	1	0	
1683802	0	NULL	0	0	de	7	3	4	0	2	
1683866	4284901,4451534	4	0	21	de	1	3	6	2	0	
1684011	4176007	3	0	0	de	0	1	7	4	2	6
1684068	901174	0	0	22	de	0	1	0	0	0	
1684233	1057568	0	14	21	de	6	3	5	1	0	7
1684290	0	NULL	0	0	de	1	2	4	0	1	8
1684316	301621,4284901	6	0	21	non_dach	0	3	7	6	0	5
1684411	612078,2916602,1048611	3	0	1	de	13	2	4	4	0	
1684436	2100408	NULL	0	0	de	0	3	3	0	0	8
1684539	4467895	6	0	0	de	0	3	5	5	2	8
1684564	1281502,1581843,3913136	3	17	13	de	2	3	6	2	2	2,7,8
1684708	4007215,1581843,2628571	0	0	16	de	4	3	4	2	2	6
1684811	0	0	0	1	de	6	3	4	1	0	
1684823	0	NULL	0	0	de	2	1	2	0	0	
1684932	1072229	0	18	9	de	1	3	4	2	2	
1684959	2172279	4	0	0	de	0	1	0	0	1	8
1685044	4284901	5	0	13	de	9	1	0	0	0	
1685069	2978502,2168444	4	0	0	de	0	1	6	4	0	3
1685081	600276	3	7	3	de	2	3	4	1	2	2
1685111	1869807	NULL	0	0	de	1	3	4	1	0	3
1685174	3083772,1910739	0	0	13	de	1	2	5	4	0	7
1685211	690795	3	0	0	de	0	2	4	1	3	5
1685213	1598610,608910,4430200,4249831,744365,993625,4160390,1170004,2616578	6	0	0	de	0	2	7	5	0	
1685316	3737229	3	22	20	de	10	3	4	2	2	
1685319	1119112,1576827	3	17	13	de	7	3	4	3	2	2
1685337	4490078,2585795	3	0	8	de	9	2	7	3	0	
1685362	3839123	0	0	3	de	2	1	0	0	0	
1685377	3242791,324045,4499767	0	0	12	de	2	3	2	2	0	
1685493	0	NULL	0	0	ch	0	1	0	0	0	
1685578	2249103	3	14	1	de	2	2	6	3	2	5
1685581	0	NULL	0	0	de	2	2	4	0	0	3
1685603	0	NULL	0	0	de	7	1	3	0	0	
1685784	2865345	0	0	0	de	0	3	5	2	1	8
1685820	4284901	6	19	21	de	1	3	7	2	2	8
1685841	2995613,4308363	0	2	14	de	5	3	5	2	2	5
1685872	2527907	3	0	10	de	9	3	5	3	2	3
1685906	4427905	3	0	8	de	1	2	4	2	0	5
1686007	9558,882686,2169794,2965627	3	0	15	ch	0	3	7	4	0	7,2
1686063	4583506,3378061	4	0	0	de	0	1	3	2	1	8
1686088	2928384,1910739,1833789	0	0	13	de	3	2	0	0	3	
1686208	3072367	4	0	1	de	10	3	5	3	1	3
1686243	2569932	3	5	2	ch	0	3	7	1	0	
1686289	635441	0	0	0	at	0	3	3	3	0	
1686680	154542	4	0	0	de	0	1	6	6	3	5
1686698	3768439,4308655,635441,3794933	0	0	0	de	0	2	4	2	0	7
1686797	213841,991642	4	0	0	de	0	2	5	3	1	
1687003	0	NULL	0	0	de	9	2	5	0	0	5
1687160	1792965	0	0	5	de	1	1	2	2	2	3
1687163	2870601	5	15	1	at	0	3	7	1	0	3
1687217	154053,4287404,1605307	3	0	0	de	0	3	7	5	0	
1687274	2573697,751977,1162788	0	0	21	de	2	3	7	5	0	
1687450	502342,1826305	4	7	21	de	7	3	7	2	0	3
1687682	76751,3145630,3028585	5	0	0	de	0	3	6	5	0	5
1687843	635441	5	0	0	de	0	3	3	3	0	
1687859	440118	3	0	0	de	0	3	6	1	2	8
1688011	3079492	NULL	0	0	de	9	3	4	2	1	
1688482	4499767,3432139,4362983	0	0	0	de	0	2	3	1	1	
1688634	4245803	3	0	19	de	3	3	4	2	0	2,8
1688647	2978502	0	3	8	de	9	2	5	2	0	8
1688803	249168	3	0	12	de	9	2	5	4	0	
1688844	528730,1838416	0	0	13	non_dach	0	2	5	3	1	7
1688963	0	0	0	1	at	0	1	0	0	0	
1689067	249168	0	0	12	de	0	1	0	0	0	
1689073	0	NULL	0	0	ch	0	3	4	0	1	5
1689075	1792965	0	0	21	de	9	1	0	0	0	
1689125	0	NULL	0	0	de	4	2	4	0	1	5
1689172	401445	3	0	21	de	2	2	4	3	0	
1689223	2978502	3	0	0	de	0	3	5	3	2	
1689277	3370475	5	0	0	de	0	2	6	2	3	5
1689304	3143003,3145630,2964858,2034096,299329	4	0	0	de	0	3	7	1	1	5
1689324	2062103,524518,1549791	6	0	0	de	0	3	5	5	1	4
1689509	3241763	5	0	2	de	3	3	7	3	0	
1689615	2616578,1438550,2231031,43756,1667725	3	0	22	non_dach	0	2	4	4	0	
1689900	444534	0	0	8	de	10	3	6	2	0	
1689903	1162788,2169794,1549791,744365	6	3	14	de	10	3	7	4	0	
1690050	2585795,3345009,605721	3	0	0	de	0	2	3	2	2	
1690090	3572063,4049722,1342939,1371812	4	0	0	de	0	2	6	3	3	
1690116	0	NULL	0	0	de	9	1	3	0	0	5
1690131	605391	4	7	21	at	0	3	5	2	0	5,3
1690178	1284613	NULL	0	0	de	2	3	4	1	2	8
1690366	0	NULL	0	0	de	7	2	3	0	1	5
1690425	1532176	3	14	21	de	10	3	6	4	2	5
1690469	3768439,2111897	0	0	12	de	10	2	3	1	1	
1690494	3093336	0	0	9	at	0	1	0	0	0	
1690544	502342,3287640	3	0	0	de	0	2	5	1	2	
1690546	0	NULL	0	0	at	0	1	0	0	0	4
1690575	2660625,2124505	4	0	21	de	9	3	7	3	0	
1690690	2314529,630417,2573697,4462524	0	2	14	de	1	3	5	3	2	5
1690705	3731273	3	0	0	de	0	3	4	1	2	2
1690847	3553594,315526	4	7	18	de	9	3	5	2	0	
1691103	0	6	0	0	de	0	3	6	3	0	
1691308	1426917	NULL	0	0	de	10	3	3	1	1	5,8
1691348	675557	3	3	8	ch	0	2	4	2	0	
1691392	2111897	0	0	4	de	0	3	0	0	0	
1691404	2088073	2	3	1	de	9	2	4	2	2	3
1691410	962959,2123672,234916	0	0	8	ch	0	1	1	1	0	
1691488	1667725	NULL	0	0	de	1	3	5	1	1	5
1691580	2690571	0	0	0	de	0	3	4	2	0	
1691651	907741,1253876,1179799	4	5	20	de	2	3	5	2	0	
1691676	1678321,4430200,1048473	0	0	16	de	1	2	2	2	0	6
1691743	76751	0	0	21	de	10	3	4	2	1	8,2
1691826	1826305	5	14	1	de	2	3	6	1	2	8
1691840	3005419	0	0	8	de	9	1	0	0	0	
1691995	240317	3	12	16	de	9	2	6	1	0	
1692192	2682049	3	1	1	de	2	2	6	2	0	
1692256	0	NULL	0	0	de	13	3	2	0	1	
1692314	743354,847915	0	18	9	de	1	3	4	1	2	
1692462	1913940,4133956,3240672	3	0	10	ch	0	3	7	6	3	5
1692661	2978502	0	3	8	de	7	3	6	2	0	
1693039	3913136	0	0	8	de	0	1	0	0	0	
1693046	4490078	3	6	3	de	3	3	4	1	1	
1693200	2915824,3370475	5	0	21	de	7	3	7	7	0	
1693287	3432139	0	0	3	de	2	2	4	4	0	
1693292	3378061,3099696,758082	5	19	1	de	9	3	7	4	0	8
1693449	4284901,3482421	5	0	15	non_dach	0	1	0	0	0	
1693458	2407092,2585795	NULL	0	0	de	0	3	4	1	1	4
1693481	3344395	3	0	0	de	0	3	5	2	1	8
1693509	195430,4176007,62942	3	0	0	de	0	3	7	2	2	
1693555	234916,1581843	3	3	8	de	0	1	0	0	0	
1693645	1443036,4388280,1397606,105744	NULL	0	0	de	0	3	7	2	2	5
1693674	3691446,3482421	4	0	21	de	3	3	5	3	0	
1693703	1549791	6	0	18	at	0	1	0	0	0	
1693744	2591149,3845193,3526231,3287640	3	0	0	de	0	2	4	3	2	8,3
1694013	2314529	0	0	21	de	9	1	2	2	0	
1694039	43445,258207,30045	3	0	8	de	9	1	5	5	0	
1694097	0	NULL	0	0	de	9	3	4	0	2	2,8
1694210	812432	2	0	1	de	1	2	4	2	0	
1694303	412919	5	0	0	de	0	2	4	2	1	8,2
1694325	2573697	3	0	0	de	0	1	4	4	0	8
